,Pair,Separation_Factor,SMILES,Current_REE_D,Next_REE_D,Solvent,Acid Conc (M),Acid Type,Temperature (C),Ligand Conc (M)
436,La/Gd,0.03571428571428572,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.025,0.7,n-Dodecane,2.0,Citric Acid,25.0,0.2
2246,Nd/Yb,0.035483870967741936,O=C(N(C1=CC=CC=C1)C)C2=CC=CC(C(N(C3=CC=CC=C3)C)=O)=N2,1.1,31.0,CHCl3,5.0,HNO3,25.0,0.5
801,La/Lu,0.03529411764705882,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.03,0.85,n-Dodecane,1.0,Citric Acid,25.0,0.2
951,Ce/Sm,0.03529411764705882,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.03,0.85,n-Dodecane,1.0,Malonic Acid,25.0,0.2
2232,Nd/Tm,0.03529411764705882,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.03,0.85,n-Dodecane,2.0,Tartaic Acid,25.0,0.2
797,La/Lu,0.034848484848484844,O=C([C@@H](C)O[C@@H](C)C(N(CCCCCCCC)CCCCCCCC)=O)N(CCCCCCCC)CCCCCCCC,1.15,33.0,TPH (ca dodecane),4.3,HNO3,22.0,0.1
2778,Sm/Lu,0.034,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.85,25.0,n-Dodecane,1.0,Malonic Acid,25.0,0.2
2195,Nd/Er,0.03333333333333333,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.09,2.7,n-Dodecane,3.0,Lactic Acid,25.0,0.2
2736,Sm/Yb,0.03333333333333333,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.1,3.0,n-Dodecane,3.0,Tartaic Acid,25.0,0.2
749,La/Yb,0.03333333333333333,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.03,0.9,n-Dodecane,1.0,Citric Acid,25.0,0.2
2189,Nd/Er,0.03333333333333333,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.02,0.6,n-Dodecane,1.0,Tartaic Acid,25.0,0.2
2193,Nd/Er,0.03333333333333333,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.03,0.9,n-Dodecane,2.0,Tartaic Acid,25.0,0.2
666,La/Er,0.03333333333333333,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.02,0.6,n-Dodecane,1.0,Tartaic Acid,25.0,0.2
1022,Ce/Eu,0.03333333333333333,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.05,1.5,n-Dodecane,3.0,Citric Acid,25.0,0.2
1357,Ce/Lu,0.03328533920555603,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,3.93,118.07,isodecyl alcohol/n-dodecane,0.0631,HNO3,30.0,0.2
229,La/Sm,0.03289473684210526,CC(C)(C)CC(C)CCN(CCCCCCCC)C(=O)COCC(=O)N(CCC(C)CC(C)(C)C)CCCCCCCC,0.05,1.52,Isopar L,3.0,HCl,25.0,0.1
1130,Ce/Dy,0.032799999999999996,O=C([C@@H](C)O[C@@H](C)C(N(CCCCCCCC)CCCCCCCC)=O)N(CCCCCCCC)CCCCCCCC,4.1,125.0,TPH (ca dodecane),4.3,HNO3,22.0,0.1
3216,Eu/Lu,0.03277091806620955,CCCCO[P](=O)(OCCCC)c1ccc2ccc3ccc(nc3c2n1)[P](=O)(OCCCC)OCCCC,1.118525522,34.1316505,n-octanol,0.25,HClO4,25.0,0.01
1103,Ce/Tb,0.0325,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.065,2.0,n-Dodecane,3.0,Lactic Acid,25.0,0.2
1372,Ce/Lu,0.031746031746031744,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,2.0,63.0,n-Dodecane,5.0,Malonic Acid,25.0,0.2
1529,Pr/Eu,0.03166666666666666,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.95,30.0,n-Dodecane,3.0,Malonic Acid,25.0,0.2
580,La/Ho,0.031578947368421054,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.03,0.95,n-Dodecane,1.0,Citric Acid,25.0,0.2
1603,Pr/Dy,0.03103448275862069,O=C(N(C1=CC=CC=C1)C)COCC(N(C2=CC=CC=C2)C)=O,9.0,290.0,CHCl3,4.0,HNO3,23.0,0.2
3221,Eu/Lu,0.03085827430256498,CCCCO[P](=O)(OCCCC)c1ccc2ccc3ccc(nc3c2n1)[P](=O)(OCCCC)OCCCC,0.01945414098,0.6304351562,n-octanol,2.0,HCl,25.0,0.01
1290,Ce/Tm,0.03076923076923077,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,2.0,65.0,n-Dodecane,5.0,Malonic Acid,25.0,0.2
2288,Nd/Lu,0.030555555555555558,O=C(N(C1=CC=CC=C1)C)C2=CC=CC(C(N(C3=CC=CC=C3)C)=O)=N2,1.1,36.0,CHCl3,5.0,HNO3,25.0,0.5
1991,Nd/Gd,0.030303030303030307,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.1,3.3,n-Dodecane,1.0,Malonic Acid,25.0,0.2
702,La/Tm,0.030303030303030304,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.03,0.99,n-Dodecane,1.0,Citric Acid,25.0,0.2
1107,Ce/Tb,0.030303030303030304,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,2.0,66.0,n-Dodecane,5.0,Malonic Acid,25.0,0.2
1137,Ce/Dy,0.030303030303030304,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.01,0.33,n-Dodecane,1.0,Tartaic Acid,25.0,0.2
252,La/Sm,0.03026315789473684,O=C([C@@H](C)O[C@@H](C)C(N(CCCCCCCC)CCCCCCCC)=O)N(CCCCCCCC)CCCCCCCC,1.15,38.0,TPH (ca dodecane),4.3,HNO3,22.0,0.1
2604,Sm/Er,0.030208333333333334,O=C(N(C1=CC=CC=C1)C)COCC(N(C2=CC=CC=C2)C)=O,29.0,960.0,CHCl3,4.0,HNO3,23.0,0.2
1243,Ce/Er,0.03,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.045,1.5,n-Dodecane,2.0,Lactic Acid,25.0,0.2
663,La/Er,0.03,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.03,1.0,n-Dodecane,1.0,Citric Acid,25.0,0.2
2100,Nd/Dy,0.03,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,1.5,50.0,n-Dodecane,3.0,Malonic Acid,25.0,0.2
489,La/Tb,0.03,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.06,2.0,n-Dodecane,3.0,Lactic Acid,25.0,0.2
2138,Nd/Ho,0.03,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.09,3.0,n-Dodecane,3.0,Lactic Acid,25.0,0.2
3213,Eu/Lu,0.029651390042341488,CCCCO[P](=O)(OCCCC)c1ccc2ccc3ccc(nc3c2n1)[P](=O)(OCCCC)OCCCC,1.577788914,53.21129673,n-octanol,0.0,HClO4,25.0,0.01
1286,Ce/Tm,0.029545454545454545,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.065,2.2,n-Dodecane,3.0,Lactic Acid,25.0,0.2
268,La/Sm,0.029411764705882356,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.025,0.85,n-Dodecane,1.0,Malonic Acid,25.0,0.2
347,La/Eu,0.029380902413431276,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,1.12,38.12,isodecyl alcohol/n-dodecane,0.0631,HNO3,30.0,0.2
420,La/Gd,0.028749999999999998,O=C([C@@H](C)O[C@@H](C)C(N(CCCCCCCC)CCCCCCCC)=O)N(CCCCCCCC)CCCCCCCC,1.15,40.0,TPH (ca dodecane),4.3,HNO3,22.0,0.1
337,La/Eu,0.028749999999999998,O=C([C@@H](C)O[C@@H](C)C(N(CCCCCCCC)CCCCCCCC)=O)N(CCCCCCCC)CCCCCCCC,1.15,40.0,TPH (ca dodecane),4.3,HNO3,22.0,0.1
1289,Ce/Tm,0.028571428571428574,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.1,3.5,n-Dodecane,5.0,Lactic Acid,25.0,0.2
1330,Ce/Yb,0.02857142857142857,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,2.0,70.0,n-Dodecane,5.0,Malonic Acid,25.0,0.2
2644,Sm/Er,0.02841396852313073,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,26.81,943.55,kerosene,3.0,HNO3,25.0,0.024
2196,Nd/Er,0.027777777777777776,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,1.5,54.0,n-Dodecane,3.0,Malonic Acid,25.0,0.2
2665,Sm/Tm,0.02761904761904762,O=C(N(C1=CC=CC=C1)C)COCC(N(C2=CC=CC=C2)C)=O,29.0,1050.0,CHCl3,4.0,HNO3,23.0,0.2
430,La/Gd,0.027471179789060583,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,1.12,40.77,isodecyl alcohol/n-dodecane,0.0631,HNO3,30.0,0.2
1170,Ce/Ho,0.02733333333333333,O=C([C@@H](C)O[C@@H](C)C(N(CCCCCCCC)CCCCCCCC)=O)N(CCCCCCCC)CCCCCCCC,4.1,150.0,TPH (ca dodecane),4.3,HNO3,22.0,0.1
2324,Nd/Lu,0.02727272727272727,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.15,5.5,n-Dodecane,3.0,Citric Acid,25.0,0.2
2139,Nd/Ho,0.02727272727272727,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,1.5,55.0,n-Dodecane,3.0,Malonic Acid,25.0,0.2
711,La/Tm,0.027272727272727268,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.06,2.2,n-Dodecane,3.0,Lactic Acid,25.0,0.2
1563,Pr/Gd,0.027142857142857142,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.95,35.0,n-Dodecane,3.0,Malonic Acid,25.0,0.2
668,La/Er,0.02666666666666667,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.04,1.5,n-Dodecane,2.0,Lactic Acid,25.0,0.2
1143,Ce/Dy,0.026000000000000002,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.065,2.5,n-Dodecane,3.0,Lactic Acid,25.0,0.2
2723,Sm/Yb,0.025958559256390394,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,26.81,1032.8,kerosene,3.0,HNO3,25.0,0.024
714,La/Tm,0.025714285714285714,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.09,3.5,n-Dodecane,5.0,Lactic Acid,25.0,0.2
2704,Sm/Yb,0.025217391304347827,O=C(N(C1=CC=CC=C1)C)COCC(N(C2=CC=CC=C2)C)=O,29.0,1150.0,CHCl3,4.0,HNO3,23.0,0.2
484,La/Tb,0.025,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.025,1.0,n-Dodecane,2.0,Citric Acid,25.0,0.2
1094,Ce/Tb,0.025,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.015,0.6,n-Dodecane,1.0,Citric Acid,25.0,0.2
2044,Nd/Tb,0.025,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,1.5,60.0,n-Dodecane,3.0,Malonic Acid,25.0,0.2
2595,Sm/Ho,0.025,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.1,4.0,n-Dodecane,3.0,Tartaic Acid,25.0,0.2
959,Ce/Sm,0.025,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.2,8.0,n-Dodecane,3.0,Malonic Acid,25.0,0.2
2101,Nd/Dy,0.025,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.05,2.0,n-Dodecane,3.0,Tartaic Acid,25.0,0.2
2326,Nd/Lu,0.025,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,1.5,60.0,n-Dodecane,3.0,Malonic Acid,25.0,0.2
2327,Nd/Lu,0.025,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.05,2.0,n-Dodecane,3.0,Tartaic Acid,25.0,0.2
1106,Ce/Tb,0.025,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.1,4.0,n-Dodecane,5.0,Lactic Acid,25.0,0.2
2042,Nd/Tb,0.024999999999999998,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.15,6.0,n-Dodecane,3.0,Citric Acid,25.0,0.2
1362,Ce/Lu,0.024999999999999998,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.01,0.4,n-Dodecane,1.0,Tartaic Acid,25.0,0.2
1113,Ce/Dy,0.024482758620689653,O=C(N(C1=CC=CC=C1)C)COCC(N(C2=CC=CC=C2)C)=O,7.1,290.0,CHCl3,4.0,HNO3,23.0,0.2
2746,Sm/Lu,0.024166666666666666,O=C(N(C1=CC=CC=C1)C)COCC(N(C2=CC=CC=C2)C)=O,29.0,1200.0,CHCl3,4.0,HNO3,23.0,0.2
1247,Ce/Er,0.024074074074074074,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.065,2.7,n-Dodecane,3.0,Lactic Acid,25.0,0.2
2320,Nd/Lu,0.024,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.06,2.5,n-Dodecane,2.0,Citric Acid,25.0,0.2
549,La/Dy,0.024,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.06,2.5,n-Dodecane,3.0,Lactic Acid,25.0,0.2
3212,Eu/Lu,0.02376273680298513,CCCCO[P](=O)(OCCCC)c1ccc2ccc3ccc(nc3c2n1)[P](=O)(OCCCC)OCCCC,0.1052206642,4.427969096,n-octanol,0.0,HCl,25.0,0.01
2696,Sm/Tm,0.023529411764705882,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.1,4.25,n-Dodecane,3.0,Tartaic Acid,25.0,0.2
1832,Nd/Sm,0.0235,CN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,70.5,3000.0,Isopar L,3.0,HCl,25.0,0.1
2273,Nd/Yb,0.023076923076923075,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.15,6.5,n-Dodecane,3.0,Citric Acid,25.0,0.2
547,La/Dy,0.022727272727272724,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.015,0.66,n-Dodecane,2.0,Tartaic Acid,25.0,0.2
2494,Sm/Tb,0.0225,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.045,2.0,n-Dodecane,3.0,Lactic Acid,25.0,0.2
492,La/Tb,0.0225,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.09,4.0,n-Dodecane,5.0,Lactic Acid,25.0,0.2
1320,Ce/Yb,0.022222222222222223,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.01,0.45,n-Dodecane,1.0,Tartaic Acid,25.0,0.2
1146,Ce/Dy,0.022222222222222223,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.1,4.5,n-Dodecane,5.0,Lactic Acid,25.0,0.2
1250,Ce/Er,0.022222222222222223,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.1,4.5,n-Dodecane,5.0,Lactic Acid,25.0,0.2
2657,Sm/Er,0.022222222222222223,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.1,4.5,n-Dodecane,3.0,Tartaic Acid,25.0,0.2
491,La/Tb,0.022222222222222223,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.02,0.9,n-Dodecane,3.0,Tartaic Acid,25.0,0.2
672,La/Er,0.02222222222222222,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.06,2.7,n-Dodecane,3.0,Lactic Acid,25.0,0.2
479,La/Tb,0.022103808959936848,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,1.12,50.67,isodecyl alcohol/n-dodecane,0.0631,HNO3,30.0,0.2
1183,Ce/Ho,0.021666666666666667,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.065,3.0,n-Dodecane,3.0,Lactic Acid,25.0,0.2
2098,Nd/Dy,0.02142857142857143,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.15,7.0,n-Dodecane,3.0,Citric Acid,25.0,0.2
2275,Nd/Yb,0.02142857142857143,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,1.5,70.0,n-Dodecane,3.0,Malonic Acid,25.0,0.2
2694,Sm/Tm,0.02045454545454545,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.045,2.2,n-Dodecane,3.0,Lactic Acid,25.0,0.2
589,La/Ho,0.02,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.06,3.0,n-Dodecane,3.0,Lactic Acid,25.0,0.2
1018,Ce/Eu,0.02,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.01,0.5,n-Dodecane,2.0,Citric Acid,25.0,0.2
499,La/Dy,0.02,O=C(N(C1=CC=CC=C1)C)COCC(N(C2=CC=CC=C2)C)=O,5.8,290.0,CHCl3,4.0,HNO3,23.0,0.2
279,La/Sm,0.02,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.66,33.0,n-Dodecane,5.0,Malonic Acid,25.0,0.2
1186,Ce/Ho,0.02,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.1,5.0,n-Dodecane,5.0,Lactic Acid,25.0,0.2
1177,Ce/Ho,0.02,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.01,0.5,n-Dodecane,1.0,Tartaic Acid,25.0,0.2
675,La/Er,0.02,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.09,4.5,n-Dodecane,5.0,Lactic Acid,25.0,0.2
552,La/Dy,0.02,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.09,4.5,n-Dodecane,5.0,Lactic Acid,25.0,0.2
1134,Ce/Dy,0.02,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.015,0.75,n-Dodecane,1.0,Citric Acid,25.0,0.2
440,La/Gd,0.02,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.06,3.0,n-Dodecane,3.0,Citric Acid,25.0,0.2
1028,Ce/Eu,0.02,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.07,3.5,n-Dodecane,5.0,Tartaic Acid,25.0,0.2
2775,Sm/Lu,0.019829906590858877,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,26.81,1351.9983,kerosene,3.0,HNO3,25.0,0.024
538,La/Dy,0.019330341732827064,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,1.12,57.94,isodecyl alcohol/n-dodecane,0.0631,HNO3,30.0,0.2
3224,Eu/Lu,0.019217104131746977,CCCCO[P](=O)(OCCCC)c1ccc2ccc3ccc(nc3c2n1)[P](=O)(OCCCC)OCCCC,0.01122642226,0.5841890736,n-octanol,3.0,HCl,25.0,0.01
738,La/Yb,0.019166666666666665,O=C([C@@H](C)O[C@@H](C)C(N(CCCCCCCC)CCCCCCCC)=O)N(CCCCCCCC)CCCCCCCC,1.15,60.0,TPH (ca dodecane),4.3,HNO3,22.0,0.1
1632,Pr/Dy,0.019,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.95,50.0,n-Dodecane,3.0,Malonic Acid,25.0,0.2
1470,Pr/Sm,0.018985453189108544,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.509,26.81,kerosene,3.0,HNO3,25.0,0.024
2137,Nd/Ho,0.01875,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.15,8.0,n-Dodecane,3.0,Citric Acid,25.0,0.2
2233,Nd/Tm,0.01875,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.15,8.0,n-Dodecane,3.0,Citric Acid,25.0,0.2
756,La/Yb,0.01875,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.015,0.8,n-Dodecane,2.0,Tartaic Acid,25.0,0.2
2235,Nd/Tm,0.01875,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,1.5,80.0,n-Dodecane,3.0,Malonic Acid,25.0,0.2
587,La/Ho,0.01875,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.015,0.8,n-Dodecane,2.0,Tartaic Acid,25.0,0.2
2264,Nd/Yb,0.018461538461538463,CCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCC,12.0,650.0,kerosene,4.0,HCl,25.0,0.075
378,La/Eu,0.018298325445249373,CCCCO[P](=O)(OCCCC)c1ccc2ccc3ccc(nc3c2n1)[P](=O)(OCCCC)OCCCC,0.003412690682,0.1865028957,n-octanol,0.25,HCl,25.0,0.01
2094,Nd/Dy,0.01818181818181818,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.06,3.3,n-Dodecane,2.0,Citric Acid,25.0,0.2
1280,Ce/Tm,0.01818181818181818,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.01,0.55,n-Dodecane,1.0,Tartaic Acid,25.0,0.2
808,La/Lu,0.01818181818181818,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.015,0.825,n-Dodecane,2.0,Tartaic Acid,25.0,0.2
592,La/Ho,0.018,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.09,5.0,n-Dodecane,5.0,Lactic Acid,25.0,0.2
2554,Sm/Dy,0.018,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.045,2.5,n-Dodecane,3.0,Lactic Acid,25.0,0.2
1359,Ce/Lu,0.01764705882352941,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.015,0.85,n-Dodecane,1.0,Citric Acid,25.0,0.2
2269,Nd/Yb,0.01764705882352941,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.06,3.4,n-Dodecane,2.0,Citric Acid,25.0,0.2
709,La/Tm,0.01764705882352941,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.015,0.85,n-Dodecane,2.0,Tartaic Acid,25.0,0.2
1718,Pr/Er,0.01759259259259259,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.95,54.0,n-Dodecane,3.0,Malonic Acid,25.0,0.2
1659,Pr/Ho,0.017272727272727273,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.95,55.0,n-Dodecane,3.0,Malonic Acid,25.0,0.2
372,La/Eu,0.017142857142857144,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.06,3.5,n-Dodecane,5.0,Tartaic Acid,25.0,0.2
2096,Nd/Dy,0.016923076923076923,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.66,39.0,n-Dodecane,2.0,Malonic Acid,25.0,0.2
670,La/Er,0.016666666666666666,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.015,0.9,n-Dodecane,2.0,Tartaic Acid,25.0,0.2
1063,Ce/Gd,0.016666666666666666,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.05,3.0,n-Dodecane,3.0,Citric Acid,25.0,0.2
1241,Ce/Er,0.016666666666666666,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.01,0.6,n-Dodecane,1.0,Tartaic Acid,25.0,0.2
2194,Nd/Er,0.016666666666666666,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.15,9.0,n-Dodecane,3.0,Citric Acid,25.0,0.2
1317,Ce/Yb,0.016666666666666666,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,0.015,0.9,n-Dodecane,1.0,Citric Acid,25.0,0.2
