,SMILES,REE,Meas. Type,Meas. Amount,Solvent,Acid Conc (M),Acid Type,Temperature (C),Ligand Conc (M)
1024,CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,Pr,Aq/Org Distribution,2.119095244,kerosene,2.4,HCl,25,0.02813623916
1025,CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,Pr,Aq/Org Distribution,3.153124206,kerosene,2.4,HCl,25,0.03229226818
1026,CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,2.138782818,kerosene,3.5,HCl,25,0.02602824136
1027,CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,2.654361027,kerosene,3.5,HCl,25,0.02810291026
1028,CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,3.223829881,kerosene,3.5,HCl,25,0.03012819553
1029,CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,4.901354758,kerosene,3.5,HCl,25,0.03512208421
1030,CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,7.98764488,kerosene,3.5,HCl,25,0.0401428558
1031,CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,6.093455437,kerosene,4.5,HCl,25,0.03010520034
1032,CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,7.816621075,kerosene,4.5,HCl,25,0.04008516027
1033,CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,9.902180743,kerosene,4.5,HCl,25,0.05021978891
1034,CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,11.81011128,kerosene,4.5,HCl,25,0.06021075973
1035,CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,14.52184616,kerosene,4.5,HCl,25,0.07047446744
1036,CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,7.277291613,kerosene,5,HCl,25,0.03019608009
1037,CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,9.335233774,kerosene,5,HCl,25,0.04020616691
1038,CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,11.04296185,kerosene,5,HCl,25,0.04535685978
1039,CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,12.03301123,kerosene,5,HCl,25,0.05015874217
1040,CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,Pr,Aq/Org Distribution,15.31444129,kerosene,5,HCl,25,0.06031214616
1041,"S. Nakamura, N. Suzuki, Polyhedron 1988, 7, 155-159.",,,,,,,,
1042,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,La,Aq/Org Distribution,0.001913000426,benzene,2,HCl,25,0.00000507356765
1043,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,La,Aq/Org Distribution,0.005333580901,benzene,2,HCl,25,0.000006813391982
1044,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,La,Aq/Org Distribution,0.01487040193,benzene,2,HCl,25,0.000009149835678
1045,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,La,Aq/Org Distribution,0.02164712401,benzene,2,HCl,25,0.00001014555928
1046,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,La,Aq/Org Distribution,0.09857198507,benzene,2,HCl,25,0.00001746353134
1047,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,La,Aq/Org Distribution,0.2180928541,benzene,2,HCl,25,0.00002275238782
1048,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,La,Aq/Org Distribution,0.712408066,benzene,2,HCl,25,0.00003584274185
1049,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,La,Aq/Org Distribution,1.404473958,benzene,2,HCl,25,0.00004341772868
1050,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,La,Aq/Org Distribution,2.327668305,benzene,2,HCl,25,0.00005329959778
1051,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Nd,Aq/Org Distribution,0.002642782024,benzene,2,HCl,25,0.000001513897311
1052,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Nd,Aq/Org Distribution,0.01056768512,benzene,2,HCl,25,0.000002493502998
1053,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Nd,Aq/Org Distribution,0.05561325317,benzene,2,HCl,25,0.000004173817694
1054,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Nd,Aq/Org Distribution,0.1080516633,benzene,2,HCl,25,0.000005203382979
1055,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Nd,Aq/Org Distribution,0.206933861,benzene,2,HCl,25,0.000006393459185
1056,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Nd,Aq/Org Distribution,0.593658393,benzene,2,HCl,25,0.000009363576741
1057,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Nd,Aq/Org Distribution,1.778712235,benzene,2,HCl,25,0.00001352081124
1058,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Nd,Aq/Org Distribution,5.328713072,benzene,2,HCl,25,0.00002009506858
1059,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Sm,Aq/Org Distribution,0.001082426311,benzene,2,HCl,25,0.000000606871078
1060,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Sm,Aq/Org Distribution,0.002610513424,benzene,2,HCl,25,0.0000009007271904
1061,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Sm,Aq/Org Distribution,1.414770836,benzene,2,HCl,25,0.000007583298638
1062,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Sm,Aq/Org Distribution,0.9445117607,benzene,2,HCl,25,0.000006271039024
1063,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Sm,Aq/Org Distribution,0.6584366783,benzene,2,HCl,25,0.000005339057489
1064,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Gd,Aq/Org Distribution,0.01045063303,benzene,2,HCl,25,0.000001128007424
1065,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Gd,Aq/Org Distribution,0.01565480077,benzene,2,HCl,25,0.000001344521434
1066,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Gd,Aq/Org Distribution,0.0388838841,benzene,2,HCl,25,0.000001752981218
1067,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Gd,Aq/Org Distribution,0.1115647837,benzene,2,HCl,25,0.000002494349885
1068,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Gd,Aq/Org Distribution,0.1405693311,benzene,2,HCl,25,0.000002646294326
1069,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Gd,Aq/Org Distribution,0.3247414066,benzene,2,HCl,25,0.000003601137409
1070,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Gd,Aq/Org Distribution,0.4271254022,benzene,2,HCl,25,0.000004227451512
1071,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Gd,Aq/Org Distribution,1.076423039,benzene,2,HCl,25,0.000005433311589
1072,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Gd,Aq/Org Distribution,5.346435596,benzene,2,HCl,25,0.00000909140245
1073,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Tb,Aq/Org Distribution,0.001555153884,benzene,2,HCl,25,0.0000004899326332
1074,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Tb,Aq/Org Distribution,0.005461799675,benzene,2,HCl,25,0.0000007394666561
1075,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Tb,Aq/Org Distribution,0.01589717989,benzene,2,HCl,25,0.00000108308814
1076,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Tb,Aq/Org Distribution,0.06001762942,benzene,2,HCl,25,0.000001635470312
1077,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Tb,Aq/Org Distribution,0.08129028368,benzene,2,HCl,25,0.000001735881501
1078,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Tb,Aq/Org Distribution,0.1235667178,benzene,2,HCl,25,0.000001981648044
1079,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Tb,Aq/Org Distribution,0.1512629756,benzene,2,HCl,25,0.000002071885532
1080,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Tb,Aq/Org Distribution,0.2169307517,benzene,2,HCl,25,0.000002578055123
1081,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Tb,Aq/Org Distribution,0.3811143926,benzene,2,HCl,25,0.00000282100119
1082,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Tb,Aq/Org Distribution,1.227127503,benzene,2,HCl,25,0.000004380012004
1083,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Yb,Aq/Org Distribution,0.001936237897,benzene,2,HCl,25,0.000000283619896
1084,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Yb,Aq/Org Distribution,0.004879034209,benzene,2,HCl,25,0.0000003751875664
1085,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Yb,Aq/Org Distribution,0.01979391284,benzene,2,HCl,25,0.0000006180181677
1086,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Yb,Aq/Org Distribution,0.08508886746,benzene,2,HCl,25,0.000001003802961
1087,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Yb,Aq/Org Distribution,0.474275784,benzene,2,HCl,25,0.000001832764506
1088,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Yb,Aq/Org Distribution,1.322234707,benzene,2,HCl,25,0.000002497005328
1089,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Yb,Aq/Org Distribution,5.288812422,benzene,2,HCl,25,0.000003826648108
1090,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Lu,Aq/Org Distribution,0.002269203156,benzene,2,HCl,25,0.0000003095612541
1091,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Lu,Aq/Org Distribution,0.003163864964,benzene,2,HCl,25,0.0000003239215026
1092,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Lu,Aq/Org Distribution,0.01004151467,benzene,2,HCl,25,0.0000004956893619
1093,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Lu,Aq/Org Distribution,0.01247123968,benzene,2,HCl,25,0.0000005183082964
1094,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Lu,Aq/Org Distribution,0.04846778059,benzene,2,HCl,25,0.0000007715832591
1095,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Lu,Aq/Org Distribution,0.09552853623,benzene,2,HCl,25,0.0000009901482117
1096,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Lu,Aq/Org Distribution,0.205359573,benzene,2,HCl,25,0.000001253114338
1097,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Lu,Aq/Org Distribution,0.2548960871,benzene,2,HCl,25,0.000001513554624
1098,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Lu,Aq/Org Distribution,0.40446442,benzene,2,HCl,25,0.000001911889183
1099,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,Lu,Aq/Org Distribution,0.8953194163,benzene,2,HCl,25,0.000002219496986
1100,"T. Nakamura, Y. Matsuda, C. Miyake, MRS Online Proceedings Library (OPL) 1994, 353.",,,,,,,,
1101,CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,Nd,Aq/Org Distribution,0.01597225827,benzene,0.5177646095,HNO3,25,0.6
1102,CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,Nd,Aq/Org Distribution,0.1358751421,benzene,1.020916598,HNO3,25,0.6
1103,CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,Nd,Aq/Org Distribution,0.4214287898,benzene,1.998852676,HNO3,25,0.6
1104,CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,Nd,Aq/Org Distribution,1.427615846,benzene,2.977583055,HNO3,25,0.6
1105,CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,Nd,Aq/Org Distribution,2.995659629,benzene,4.034949253,HNO3,25,0.6
1106,CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,Nd,Aq/Org Distribution,8.294296379,benzene,5.06716258,HNO3,25,0.6
1107,CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,Nd,Aq/Org Distribution,6.68035972,benzene,6.115904936,HNO4,25,0.6
1108,CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,La,Aq/Org Distribution,0.03758469514,benzene,1.009342495,HNO3,25,0.6
1109,CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,La,Aq/Org Distribution,0.3488359165,benzene,2.024799849,HNO3,25,0.6
1110,CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,La,Aq/Org Distribution,1.290546027,benzene,3.045798399,HNO3,25,0.6
1111,CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,La,Aq/Org Distribution,3.902912064,benzene,4.05115678,HNO3,25,0.6
1112,CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,La,Aq/Org Distribution,4.473616646,benzene,5.061602471,HNO3,25,0.6
1113,CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,Eu,Aq/Org Distribution,0.02511303121,benzene,1.019536027,HNO3,25,0.6
1114,CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,Eu,Aq/Org Distribution,0.1857872682,benzene,2.032950892,HNO3,25,0.6
1115,CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,Eu,Aq/Org Distribution,0.8515099943,benzene,3.055878459,HNO3,25,0.6
1116,CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,Eu,Aq/Org Distribution,2.213886709,benzene,4.046050558,HNO3,25,0.6
1117,CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,Eu,Aq/Org Distribution,3.703017451,benzene,5.087549644,HNO3,25,0.6
1118,CCCCN(C)C(=O)CC(=O)N(C)CCCC,Nd,Aq/Org Distribution,0.0426313965,benzene,1.010477211,HNO3,25,0.6
1119,CCCCN(C)C(=O)CC(=O)N(C)CCCC,Nd,Aq/Org Distribution,0.1165654932,benzene,2.014927819,HNO3,25,0.6
1120,CCCCN(C)C(=O)CC(=O)N(C)CCCC,Nd,Aq/Org Distribution,0.2024876488,benzene,3.042942697,HNO3,25,0.6
1121,CCCCN(C)C(=O)CC(=O)N(C)CCCC,Nd,Aq/Org Distribution,0.287551243,benzene,4.027668159,HNO3,25,0.6
1122,CCCCN(C)C(=O)CC(=O)N(C)CCCC,La,Aq/Org Distribution,0.03190633688,benzene,1.007867364,HNO3,25,0.6
1123,CCCCN(C)C(=O)CC(=O)N(C)CCCC,La,Aq/Org Distribution,0.100209241,benzene,2.01356616,HNO3,25,0.6
1124,CCCCN(C)C(=O)CC(=O)N(C)CCCC,La,Aq/Org Distribution,0.1740800138,benzene,3.027756414,HNO3,25,0.6
1125,CCCCN(C)C(=O)CC(=O)N(C)CCCC,La,Aq/Org Distribution,0.2441075229,benzene,4.026193028,HNO3,25,0.6
1126,CCCCN(C)C(=O)CC(=O)N(C)CCCC,Eu,Aq/Org Distribution,0.005678328495,benzene,1.006146378,HNO3,25,0.6
1127,CCCCN(C)C(=O)CC(=O)N(C)CCCC,Eu,Aq/Org Distribution,0.03994268974,benzene,2.03293198,HNO3,25,0.6
1128,CCCCN(C)C(=O)CC(=O)N(C)CCCC,Eu,Aq/Org Distribution,0.147784006,benzene,3.01245666,HNO3,25,0.6
1129,CCCCN(C)C(=O)CC(=O)N(C)CCCC,Eu,Aq/Org Distribution,0.1036293012,benzene,4.032301582,HNO3,25,0.6
1130,"E. Mowafy, H. Aly, Solvent Extr. Ion Exch. 2006, 24, 677-692.",,,,,,,,
1131,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,Nd,Aq/Org Distribution,3.1,Benzene,0.1,HNO3,25,0.4
1132,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,Nd,Aq/Org Distribution,2.7,Toluene,0.1,HNO3,25,0.4
1133,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,Nd,Aq/Org Distribution,0.23,Chloroform,0.1,HNO3,25,0.4
1134,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,Nd,Aq/Org Distribution,3.9,n-Hexane,0.1,HNO3,25,0.4
1135,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,Nd,Aq/Org Distribution,4.2,n-Heptane,0.1,HNO3,25,0.4
1136,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,Sm,Aq/Org Distribution,1.6,Benzene,0.1,HNO3,25,0.4
1137,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,Sm,Aq/Org Distribution,1.8,Toluene,0.1,HNO3,25,0.4
1138,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,Sm,Aq/Org Distribution,2.8,Cyclohexane,0.1,HNO3,25,0.4
1139,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,Sm,Aq/Org Distribution,0.13,Chloroform,0.1,HNO3,25,0.4
1140,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,Sm,Aq/Org Distribution,5.8,n-Hexane,0.1,HNO3,25,0.4
1141,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,Sm,Aq/Org Distribution,7.6,n-Heptane,0.1,HNO3,25,0.4
1142,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,Nd,Aq/Org Distribution,2.1,Benzene,0.1,HNO3,25,0.4
1143,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,Nd,Aq/Org Distribution,1.9,Toluene,0.1,HNO3,25,0.4
1144,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,Nd,Aq/Org Distribution,2.3,Cyclohexane,0.1,HNO3,25,0.4
1145,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,Nd,Aq/Org Distribution,4.3,n-Hexane,0.1,HNO3,25,0.4
1146,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,Nd,Aq/Org Distribution,4.5,n-Heptane,0.1,HNO3,25,0.4
1147,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,Sm,Aq/Org Distribution,2.7,Benzene,0.1,HNO3,25,0.4
1148,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,Sm,Aq/Org Distribution,1.6,Toluene,0.1,HNO3,25,0.4
1149,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,Sm,Aq/Org Distribution,3.9,Cyclohexane,0.1,HNO3,25,0.4
1150,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,Sm,Aq/Org Distribution,0.09,chloroform,0.1,HNO3,25,0.4
1151,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,Sm,Aq/Org Distribution,6.3,n-Hexane,0.1,HNO3,25,0.4
1152,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,Sm,Aq/Org Distribution,8.1,n-Heptane,0.1,HNO3,25,0.4
1153,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,Nd,Aq/Org Distribution,2.9,Benzene,0.1,HNO3,25,0.4
1154,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,Nd,Aq/Org Distribution,2.4,Toluene,0.1,HNO3,25,0.4
1155,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,Nd,Aq/Org Distribution,3.2,Cyclohexane,0.1,HNO3,25,0.4
1156,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,Nd,Aq/Org Distribution,0.05,chloroform,0.1,HNO3,25,0.4
1157,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,Sm,Aq/Org Distribution,3.1,Benzene,0.1,HNO3,25,0.4
1158,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,Sm,Aq/Org Distribution,2,Toluene,0.1,HNO3,25,0.4
1159,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,Sm,Aq/Org Distribution,0.63,chloroform,0.1,HNO3,25,0.4
1160,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,Sm,Aq/Org Distribution,8.3,n-Hexane,0.1,HNO3,25,0.4
1161,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,Sm,Aq/Org Distribution,8.9,n-Heptane,0.1,HNO3,25,0.4
1162,CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,La,Aq/Org Distribution,5.5,Toluene,0.1,HNO3,25,0.6
1163,CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,Pr,Aq/Org Distribution,3.8,Toluene,0.1,HNO3,25,0.6
1164,CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,Nd,Aq/Org Distribution,4.6,Toluene,0.1,HNO3,25,0.6
1165,CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,Sm,Aq/Org Distribution,4.8,Toluene,0.1,HNO3,25,0.6
1166,CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,Eu,Aq/Org Distribution,0.9,Toluene,0.1,HNO3,25,0.6
1167,CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,Gd,Aq/Org Distribution,1.1,Toluene,0.1,HNO3,25,0.6
1168,CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,tb,Aq/Org Distribution,2.4,Toluene,0.1,HNO3,25,0.6
1169,CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,Dy,Aq/Org Distribution,2.1,Toluene,0.1,HNO3,25,0.6
1170,CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,Er,Aq/Org Distribution,1.9,Toluene,0.1,HNO3,25,0.6
1171,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,La,Aq/Org Distribution,5.2,Toluene,0.1,HNO3,25,0.6
1172,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,Pr,Aq/Org Distribution,4.6,Toluene,0.1,HNO3,25,0.6
1173,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,Nd,Aq/Org Distribution,6,Toluene,0.1,HNO3,25,0.6
1174,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,Sm,Aq/Org Distribution,4.4,Toluene,0.1,HNO3,25,0.6
1175,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,Eu,Aq/Org Distribution,2.1,Toluene,0.1,HNO3,25,0.6
1176,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,Gd,Aq/Org Distribution,0.86,Toluene,0.1,HNO3,25,0.6
1177,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,tb,Aq/Org Distribution,3.2,Toluene,0.1,HNO3,25,0.6
1178,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,Dy,Aq/Org Distribution,2.5,Toluene,0.1,HNO3,25,0.6
1179,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,Er,Aq/Org Distribution,2.6,Toluene,0.1,HNO3,25,0.6
1180,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,La,Aq/Org Distribution,3.6,Toluene,0.1,HNO3,25,0.6
1181,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,Pr,Aq/Org Distribution,3.1,Toluene,0.1,HNO3,25,0.6
1182,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,Nd,Aq/Org Distribution,3.9,Toluene,0.1,HNO3,25,0.6
1183,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,Sm,Aq/Org Distribution,2.8,Toluene,0.1,HNO3,25,0.6
1184,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,Eu,Aq/Org Distribution,0.6,Toluene,0.1,HNO3,25,0.6
1185,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,Gd,Aq/Org Distribution,1.4,Toluene,0.1,HNO3,25,0.6
1186,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,tb,Aq/Org Distribution,1.9,Toluene,0.1,HNO3,25,0.6
1187,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,Dy,Aq/Org Distribution,2.1,Toluene,0.1,HNO3,25,0.6
1188,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,Er,Aq/Org Distribution,1.6,Toluene,0.1,HNO3,25,0.6
1189,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,La,Aq/Org Distribution,3.5,Toluene,0.1,HNO3,25,0.6
1190,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,Pr,Aq/Org Distribution,3,Toluene,0.1,HNO3,25,0.6
1191,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,Nd,Aq/Org Distribution,4.1,Toluene,0.1,HNO3,25,0.6
1192,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,Sm,Aq/Org Distribution,4.5,Toluene,0.1,HNO3,25,0.6
1193,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,Eu,Aq/Org Distribution,1.8,Toluene,0.1,HNO3,25,0.6
1194,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,Gd,Aq/Org Distribution,1.5,Toluene,0.1,HNO3,25,0.6
1195,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,tb,Aq/Org Distribution,2.8,Toluene,0.1,HNO3,25,0.6
1196,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,Dy,Aq/Org Distribution,2.9,Toluene,0.1,HNO3,25,0.6
1197,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,Er,Aq/Org Distribution,1.7,Toluene,0.1,HNO3,25,0.6
